row_id,cohort,observation_id,observer_id,taxon_id,class_index,scientific_name,common_name,photo_id,license_code,attribution,url,sha256,width,height,legacy_split
9687,roq_original_inspected,359324808,1850732,145242,67,Setophaga palmarum,palm warbler,655578669,cc-by,"(c) Dan Schofield, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/655578669/large.jpg,b2b8658af044d8e02a37d3e79e72046518b084dbfc0dbb4e303e1ca8fd894c48,2048,1538,test
9688,roq_original_inspected,359679192,735780,145242,67,Setophaga palmarum,palm warbler,656267053,cc-by,"(c) Daniel S. Katz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/656267053/large.jpg,0c4dd0498bd466d32bf04b8e843ecf8954a3db188b76d2f0b51df12a84ea7cc7,1000,1000,test
9689,roq_original_inspected,359679192,735780,145242,67,Setophaga palmarum,palm warbler,656267055,cc-by,"(c) Daniel S. Katz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/656267055/large.jpg,0dfde7098c6102ad61cc231afe09400bff9da3fe624a09b80ef77f345945ea96,1000,1000,test
9690,roq_original_inspected,359679192,735780,145242,67,Setophaga palmarum,palm warbler,656267057,cc-by,"(c) Daniel S. Katz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/656267057/large.jpg,a856ba9d31898e52fea16aac6e5455c4c323e7c57bca09be25cbe89b12f1b2fa,1000,1000,test
9691,roq_original_inspected,360032580,2144134,145242,67,Setophaga palmarum,palm warbler,656935219,cc-by,"(c) Jensyn Scott, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/656935219/large.jpg,adc08b0b757e1aa8ba0af0519e4c5f7b45f65be6981ddeb77668898be3c15405,1536,2048,calibration
9692,roq_original_inspected,360032580,2144134,145242,67,Setophaga palmarum,palm warbler,656935273,cc-by,"(c) Jensyn Scott, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/656935273/large.jpg,c2378176537fd97e06999d921496ac64b01bf08263911d56bde3323a885bb883,1536,2048,calibration
9693,roq_original_inspected,360077615,7780,145242,67,Setophaga palmarum,palm warbler,657025174,cc-by,"(c) Sean Frey, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/657025174/large.jpg,6d326a9b8cee14c19c98684b1ffb5a46802ac25160acc651fb847212f670c376,1241,937,train
9694,roq_original_inspected,360077615,7780,145242,67,Setophaga palmarum,palm warbler,657025192,cc-by,"(c) Sean Frey, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/657025192/large.jpg,5ddb3ba09d63e851fa7b2fe9f55a1cb84d16f0df2467396555c6d5a2e29ed692,1695,1083,train
9695,roq_original_inspected,360433786,735780,145242,67,Setophaga palmarum,palm warbler,657688753,cc-by,"(c) Daniel S. Katz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/657688753/large.jpg,d1a3a460653dd19e3d5e56563ba2825ac0c7e3aa0369d463e320c16578d92330,1000,1000,test
9696,roq_original_inspected,360433786,735780,145242,67,Setophaga palmarum,palm warbler,657688754,cc-by,"(c) Daniel S. Katz, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/657688754/large.jpg,56c94adbb023ce4f4e6b26ef6bc501f362fc65ff13cb6a72223b9c21369243e8,1000,1000,test
9697,robird_scaleup_v5_2_4_candidate,360684611,5911181,145242,67,Setophaga palmarum,palm warbler,658168637,cc-by,"(c) Stephenie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658168637/large.jpg,d58076bcbf7f66b8ae71c6991ae7c354c2d0fc5d5d09094118fbe99adc1c2002,769,1024,
9698,robird_scaleup_v5_2_4_candidate,360684611,5911181,145242,67,Setophaga palmarum,palm warbler,658168678,cc-by,"(c) Stephenie, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658168678/large.jpg,2059cf53bd8e9bcb30e0801859332c57c0174e4127d1503e1db1922827d86f5e,909,1024,
9699,roq_original_inspected,360882683,5783548,145242,67,Setophaga palmarum,palm warbler,658560315,cc-by,"(c) Justin Donahue, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658560315/large.jpg,5a0659046ebc3d9291d5af9e29495bf198614f560ab9c1a8a32f67bc7ffa4fe3,1536,2048,train
9700,roq_original_inspected,360882683,5783548,145242,67,Setophaga palmarum,palm warbler,658560508,cc-by,"(c) Justin Donahue, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658560508/large.jpg,0a3c990ee81520961a0651e14059d0d1d6ed78edd5a6862a4a503f0113c1ed86,1536,2048,train
9701,roq_original_inspected,361038974,217,145242,67,Setophaga palmarum,palm warbler,658860984,cc-by,"(c) Dmitry Mozzherin, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658860984/large.jpg,00d8deffc0ba1899056a975be59df031a02870737e02d9719201a847ade02d68,1024,1024,train
9702,roq_original_inspected,361038974,217,145242,67,Setophaga palmarum,palm warbler,658860986,cc-by,"(c) Dmitry Mozzherin, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658860986/large.jpg,ce85ff6fac18ee909b205e2744a78229c303480ec11d990e933b9135f8d9672d,1024,1024,train
9703,roq_original_inspected,361059646,3237772,145242,67,Setophaga palmarum,palm warbler,658905213,cc-by,"(c) Andrew Lai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658905213/large.jpg,5b2ca7742f83f544893f3749c711d7e1b5b8a8c6a53fabffb3ba239ecedb07fc,2035,1357,train
9704,roq_original_inspected,361059646,3237772,145242,67,Setophaga palmarum,palm warbler,658905215,cc-by,"(c) Andrew Lai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/658905215/large.jpg,ef15c6328219499ec510bdfe27f2110d16542ced5f1561d1f065878c917ebca6,2048,1365,train
9705,roq_original_inspected,361679745,1154205,145242,67,Setophaga palmarum,palm warbler,660087470,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/660087470/large.jpg,b965eae527c8004d217510c4c9f7373007bc77d1393633f7df536f972c673454,1535,2048,calibration
9706,roq_original_inspected,361679745,1154205,145242,67,Setophaga palmarum,palm warbler,660087479,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/660087479/large.jpg,8ecb100770f3044e07efb4d6505a260fe00805052a75bd630f897b4930f72e54,1343,1789,calibration
9707,roq_original_inspected,361679745,1154205,145242,67,Setophaga palmarum,palm warbler,660087501,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/660087501/large.jpg,98e182431814d77504bcdac0139eb983a88c1da1704d3075b854e9c797e086ac,2048,1536,calibration
9708,roq_original_inspected,369516559,2792500,145242,67,Setophaga palmarum,palm warbler,674972784,cc-by,"(c) Jay Brasher, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/674972784/large.jpg,70df47070cd240f5a9afe98d3714aff49f04eaac41f9691cc4767ae987403096,1600,1067,train
9709,roq_original_inspected,369516559,2792500,145242,67,Setophaga palmarum,palm warbler,674972981,cc-by,"(c) Jay Brasher, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/674972981/large.jpg,320366928afd065e5f143b8e877bd2b4b766e9dbefa6fe749a61d20e2c50551f,1600,1067,train
9710,roq_original_inspected,369866667,3237772,145242,67,Setophaga palmarum,palm warbler,675399011,cc-by,"(c) Andrew Lai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/675399011/large.jpg,a65532ef2071b7d7e414d096e02a3ce95d2c0ad373269dd382fac6f95b15718b,1580,1053,train
9711,roq_original_inspected,369866667,3237772,145242,67,Setophaga palmarum,palm warbler,675399033,cc-by,"(c) Andrew Lai, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/675399033/large.jpg,f7d41221e94bc369e322b8ce473a8252c9e8145d31322466d51641b1bc85cff5,2048,1366,train
9712,roq_original_inspected,379467383,1428089,145242,67,Setophaga palmarum,palm warbler,694102817,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/694102817/large.jpg,7dcc5af7bc1e567f9dd58b92626e1c35d789677a219b6112e0be279730c86724,2048,1356,calibration
9713,roq_original_inspected,379467383,1428089,145242,67,Setophaga palmarum,palm warbler,694125637,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/694125637/large.jpg,cbd0d6dea84568575bab8f8ca536c83244ee9b7aed7f868bbbee419d3cec9a52,2048,1356,calibration
9714,robird_scaleup_v5_2_4_candidate,2743340,347,145244,68,Setophaga pinus,pine warbler,3098940,cc-by,"(c) Donna Fernstrom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3098940/large.jpg,89c0b0a78913e07ea971f5da85822c7029fda0a17ab2b026d33b848157f8daee,143,205,
9715,robird_scaleup_v5_2_4_candidate,2743340,347,145244,68,Setophaga pinus,pine warbler,3099936,cc-by,"(c) Donna Fernstrom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3099936/large.jpg,5e1feba2b5fb914e1186bea4f8fe6f5252cec7bbd8193edf42cd449f87d07e46,165,227,
9716,robird_scaleup_v5_2_4_candidate,2743340,347,145244,68,Setophaga pinus,pine warbler,3099937,cc-by,"(c) Donna Fernstrom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3099937/large.jpg,86e105b916947eff03894af49deb55a524342604b84511b9dd8dec2b9b31dc9c,243,288,
9717,robird_scaleup_v5_2_4_candidate,2743340,347,145244,68,Setophaga pinus,pine warbler,3099941,cc-by,"(c) Donna Fernstrom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/3099941/large.jpg,7d20cfdc040be10bd1c6d19c8c543c4f697b5c91b877ee031f1cd63f485c7eb2,274,232,
9718,robird_scaleup_v5_2_4_candidate,4798812,315502,145244,68,Setophaga pinus,pine warbler,5850174,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/5850174/large.jpg,4a85a3993c556aa90bc29cdb20947f2b903b8eec1ab3d77a07df92e2ee45ccb8,1024,753,
9719,robird_scaleup_v5_2_4_candidate,4798812,315502,145244,68,Setophaga pinus,pine warbler,5850176,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/5850176/large.jpg,9156e72a8812785c43c7a9e05def2f983cc9cc74e4b7d2ad6989a955e94ea316,1024,1007,
9720,robird_scaleup_v5_2_4_candidate,11066180,228032,145244,68,Setophaga pinus,pine warbler,15614922,cc-by,"(c) Serenella Linares, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/15614922/large.jpg,46756a8614130773f0f77f0b0725a39395e54c003851d6ad246e300e13d5cbd3,768,1024,
9721,robird_scaleup_v5_2_4_candidate,11066180,228032,145244,68,Setophaga pinus,pine warbler,15614932,cc-by,"(c) Serenella Linares, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/15614932/large.jpg,67887b8245b267cf77d7bb5b99e8fe64301cf5f07334fa3082589f36cac4c099,768,1024,
9722,robird_scaleup_v5_2_4_candidate,34806437,586403,145244,68,Setophaga pinus,pine warbler,54824319,cc-by,"(c) shelbford, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/54824319/large.jpeg,b464a9b27bd32349e9b72742f519029e3738ce578b4737042f234e2d7d17b98d,576,1024,
9723,robird_scaleup_v5_2_4_candidate,34806437,586403,145244,68,Setophaga pinus,pine warbler,54824326,cc-by,"(c) shelbford, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/54824326/large.jpeg,39d41693cc5d61a844ca0fa46b44926f469844d7db2814c4484fa8a165f441b1,576,1024,
9724,robird_scaleup_v5_2_4_candidate,69204597,450607,145244,68,Setophaga pinus,pine warbler,112244585,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/112244585/large.jpeg,41ce711c746e6f077438a0729d8a0d36a376309450866526a3d9219d32d5f9de,1024,768,
9725,robird_scaleup_v5_2_4_candidate,69204597,450607,145244,68,Setophaga pinus,pine warbler,112244600,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/112244600/large.jpeg,588176dbdb108e709898b07c38a95e8da47dfa19484d41d5f654de9f03b328f7,1024,768,
9726,robird_scaleup_v5_2_4_candidate,69204597,450607,145244,68,Setophaga pinus,pine warbler,112244610,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/112244610/large.jpeg,210658dd54bb0608a3817ffe40737a959e909b16cd0d1ed7d74beef87948d7b7,1024,768,
9727,robird_scaleup_v5_2_4_candidate,71082700,2576351,145244,68,Setophaga pinus,pine warbler,115671450,cc-by,"(c) Alexa Hoffman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/115671450/large.jpeg,f7a0a538f4c1ea0c932b9e89b5b1f22d377331537c4724f1d576c3223a397c1c,751,458,
9728,robird_scaleup_v5_2_4_candidate,71082700,2576351,145244,68,Setophaga pinus,pine warbler,117002444,cc-by,"(c) Alexa Hoffman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/117002444/large.jpeg,06d736378dc63d03b140cce6898af17368d5ee7616c1abe52146707ced16ce21,377,495,
9729,robird_scaleup_v5_2_4_candidate,103784413,1606576,145244,68,Setophaga pinus,pine warbler,173784250,cc-by,"(c) Leigha S, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/173784250/large.jpeg,949e3b017520db65e9a29d95aa6a9636b14c33b3d68cb03ddcec8f9cc808ab31,576,1024,
9730,robird_scaleup_v5_2_4_candidate,103784413,1606576,145244,68,Setophaga pinus,pine warbler,173784269,cc-by,"(c) Leigha S, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/173784269/large.jpeg,4593322fee7365bdb631bf8733e3b567d75a07f97f7000e86dcd294746a49d3b,576,1024,
9731,robird_scaleup_v5_2_4_candidate,103784413,1606576,145244,68,Setophaga pinus,pine warbler,173784281,cc-by,"(c) Leigha S, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/173784281/large.jpeg,15f4284e40482679f6a83bf51b94b5920ca36058e859b9eeddfc0438cf880970,576,1024,
9732,robird_scaleup_v5_2_4_candidate,103784413,1606576,145244,68,Setophaga pinus,pine warbler,173784296,cc-by,"(c) Leigha S, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/173784296/large.jpeg,d6b2c3fec0dd02c86667879163571d8281730b4322f3d3baeb9296c299670085,576,1024,
9733,robird_scaleup_v5_2_4_candidate,105773170,194498,145244,68,Setophaga pinus,pine warbler,177549231,cc-by,"(c) Sean Bloom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/177549231/large.jpg,73e62ce6f3864b45f60f6d06c39c85e9c5c305a0e9dfdd8bbcbb77fb424d5556,768,1024,
9734,robird_scaleup_v5_2_4_candidate,105773170,194498,145244,68,Setophaga pinus,pine warbler,177549242,cc-by,"(c) Sean Bloom, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/177549242/large.jpg,d5d21fe313ced0fb218ddaa111e1dfd3a27cb49ccf64a4e858c804b6c7278eff,768,1024,
9735,robird_scaleup_v5_2_4_candidate,115085087,756242,145244,68,Setophaga pinus,pine warbler,194272159,cc-by,"(c) Julia Pupko, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/194272159/large.jpg,2636e7e4d336235b0f5a0fa1fec3cd131c4e3bcebe9cec2e48ae1d61381df070,768,1024,
9736,robird_scaleup_v5_2_4_candidate,115085087,756242,145244,68,Setophaga pinus,pine warbler,194272193,cc-by,"(c) Julia Pupko, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/194272193/large.jpg,e783a8f6beacf6f99481d398de72ab2b710fbb8730f2dd5f38b097f504b7412f,768,1024,
9737,robird_scaleup_v5_2_4_candidate,115085087,756242,145244,68,Setophaga pinus,pine warbler,194272218,cc-by,"(c) Julia Pupko, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/194272218/large.jpg,1798e6843942849b762c9d69cdeac9247db80719f9782a35fa4f7a2108b29f46,768,1024,
9738,robird_scaleup_v5_2_4_candidate,145987915,2619102,145244,68,Setophaga pinus,pine warbler,250883657,cc-by,"(c) Bee Ostrowsky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/250883657/large.jpeg,1cbfe674b6a757b99277dd8a51be5973314aea2c0af3d5fa72c6f6baf2dc2991,1024,683,
9739,robird_scaleup_v5_2_4_candidate,145987915,2619102,145244,68,Setophaga pinus,pine warbler,250883674,cc-by,"(c) Bee Ostrowsky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/250883674/large.jpeg,37c40a355b241e74e640f9bfd47b89a943d30284e2da488e5310ca334991d3af,1024,683,
9740,robird_scaleup_v5_2_4_candidate,145987915,2619102,145244,68,Setophaga pinus,pine warbler,250883684,cc-by,"(c) Bee Ostrowsky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/250883684/large.jpeg,603286570770492e478140c75ba60af65038c2bd118882e6c3c654a5b0c19d85,1024,683,
9741,robird_scaleup_v5_2_4_candidate,145987915,2619102,145244,68,Setophaga pinus,pine warbler,250883699,cc-by,"(c) Bee Ostrowsky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/250883699/large.jpeg,2700e81be28a9a3ef98e8a58df104cb4f7291b09f8cc0f0d2cf8fcf8a4047027,1024,683,
9742,robird_scaleup_v5_2_4_candidate,145987915,2619102,145244,68,Setophaga pinus,pine warbler,250883714,cc-by,"(c) Bee Ostrowsky, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/250883714/large.jpeg,d139c5f24a3bedf16d07d6e5b986ccf8cc3f04536ca4094523989b7f66755569,1024,683,
9743,robird_scaleup_v5_2_4_candidate,146045204,3385878,145244,68,Setophaga pinus,pine warbler,250996862,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/250996862/large.jpeg,3bdd3a6c351997df9cab4fe09c6b63960edfe6aec9028ec7dc4c58cfd1e255fc,605,453,
9744,robird_scaleup_v5_2_4_candidate,146045204,3385878,145244,68,Setophaga pinus,pine warbler,250996865,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/250996865/large.jpeg,6169608a891bb1696320fba2c731af87a5ed605eef3ddd00987649725e0b0941,513,385,
9745,robird_scaleup_v5_2_4_candidate,147717013,301430,145244,68,Setophaga pinus,pine warbler,254232649,cc-by,"(c) Cindy Chapman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/254232649/large.jpeg,6e9dd5861c9cb383b98c7c76d4d96ce69a0b12f73da394899a1734930e66d2df,731,1024,
9746,robird_scaleup_v5_2_4_candidate,147717013,301430,145244,68,Setophaga pinus,pine warbler,254232658,cc-by,"(c) Cindy Chapman, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/254232658/large.jpeg,bf619f286ba4a583d233e2d57aaa0bc36a1eb2040f4816737f46643bef146197,903,980,
9747,robird_scaleup_v5_2_4_candidate,151216961,6575833,145244,68,Setophaga pinus,pine warbler,260878195,cc-by,"(c) Falon Yates, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/260878195/large.jpeg,9c75c3436db66ee57038efca4368b3afd3c13430b4f39fb7c4a8f23ea12450d9,1024,683,
9748,robird_scaleup_v5_2_4_candidate,151216961,6575833,145244,68,Setophaga pinus,pine warbler,260878206,cc-by,"(c) Falon Yates, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/260878206/large.jpeg,fbd5a38d3390af41f23de8d32e548162be8aa30eed0dd44ea6b763224c47bc3c,1024,683,
9749,roq_confirmation_inspected,252917854,4347773,145244,68,,pine warbler,452798011,cc-by,"(c) grgwstn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/452798011/large.jpeg,5c57fcee85156be5aaddafba5112ae40b9c5d839244016a2ae3856007bbe2cf0,1905,2047,confirmation
9750,roq_confirmation_inspected,252917854,4347773,145244,68,,pine warbler,452798049,cc-by,"(c) grgwstn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/452798049/large.jpeg,12826eb3a1bfaffee32bfb8d7be0cf72cd1b815d9031fa43b08fdd86f8875ca5,1607,1702,confirmation
9751,roq_confirmation_inspected,252917854,4347773,145244,68,,pine warbler,452798062,cc-by,"(c) grgwstn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/452798062/large.jpeg,ff6f3eec7dceff1a08853eeee0197b72a21188a052da9ec0197bad4203e6e4b5,1607,1905,confirmation
9752,roq_confirmation_inspected,252917854,4347773,145244,68,,pine warbler,452798075,cc-by,"(c) grgwstn, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/452798075/large.jpeg,aa0b37e63152b6d400b5d8c1d362c51a88b61522aed736d98af342f74e7598d3,1931,2042,confirmation
9753,roq_confirmation_inspected,253125745,475590,145244,68,,pine warbler,453179742,cc-by,"(c) Scott Allen Davis, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/453179742/large.jpeg,f52144d0fc47451f25f67f2c6808f6a656381239b99311abbbc97de3974ef030,777,659,confirmation
9754,roq_confirmation_inspected,253125745,475590,145244,68,,pine warbler,453179761,cc-by,"(c) Scott Allen Davis, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/453179761/large.jpeg,4d73159d92ab25be388a0b4193e14b5266d33e2177291fed409cafab15e7cdd1,1542,2048,confirmation
9755,roq_confirmation_inspected,253125745,475590,145244,68,,pine warbler,453179778,cc-by,"(c) Scott Allen Davis, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/453179778/large.jpeg,e5d0b030a5c99805d90c7a894c46068d4746c81d5128bcfa51d4a166bc9ae1b8,1542,2048,confirmation
9756,roq_confirmation_inspected,253125745,475590,145244,68,,pine warbler,453179803,cc-by,"(c) Scott Allen Davis, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/453179803/large.jpeg,5a16a6c60206508f18785ef0ef85fce2a83c3a7f57ada7ed3be9caf5d78e9829,1542,2048,confirmation
9757,roq_confirmation_inspected,253125745,475590,145244,68,,pine warbler,453179815,cc-by,"(c) Scott Allen Davis, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/453179815/large.jpeg,e229dd3e14c879b7a437d1974f5fab1c40a677d8fa87be92cbee246a0b4f8502,1542,2048,confirmation
9758,robird_scaleup_v5_2_4_candidate,256790121,5185307,145244,68,Setophaga pinus,pine warbler,460492842,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/460492842/large.jpeg,34a32ed66b7666278b97776bfd07946e04469520e230a793fc9c5e5b6bfdd874,1024,768,
9759,robird_scaleup_v5_2_4_candidate,256790121,5185307,145244,68,Setophaga pinus,pine warbler,460492866,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/460492866/large.jpeg,3572475a618cb4b889dd58fb06606ab961cfb4041efae0a46cb5d680d4166da1,1024,768,
9760,robird_scaleup_v5_2_4_candidate,256790121,5185307,145244,68,Setophaga pinus,pine warbler,460492882,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/460492882/large.jpeg,ce6491ea4e3d18d72af5a68462fa2a0f5129e03922efa7d6f0014785664a7fcd,1024,768,
9761,robird_scaleup_v5_2_4_candidate,256790121,5185307,145244,68,Setophaga pinus,pine warbler,460492903,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/460492903/large.jpeg,44135e6715f1a8012507636ad19bf1e4234ef68ac4a565a8d263e70acd477bba,1024,768,
9762,robird_scaleup_v5_2_4_candidate,256790121,5185307,145244,68,Setophaga pinus,pine warbler,460492923,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/460492923/large.jpeg,f66267d42d49b5b120f0d525e3cb22b72bc6e6d70e0204579ab1b99790fdc9f4,1024,768,
9763,robird_scaleup_v5_2_4_candidate,265964001,177924,145244,68,Setophaga pinus,pine warbler,477815999,cc-by,"(c) Ken Larsen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/477815999/large.jpg,daaa335925d56f7e2dccad6e759282f87c7abfc6ff69be68ad1e53ddd72c1e30,1024,640,
9764,robird_scaleup_v5_2_4_candidate,265964001,177924,145244,68,Setophaga pinus,pine warbler,477816005,cc-by,"(c) Ken Larsen, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/477816005/large.jpg,68f3e1b7fba4a0c8f2e415881f826e0939be6bfbef4e023575302effdbacf9bc,1024,640,
9765,robird_scaleup_v5_2_4_candidate,268301599,3137785,145244,68,Setophaga pinus,pine warbler,482254455,cc-by,"(c) York Niu, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/482254455/large.jpg,9656ee5b6629e52975bc9dfbc83e5eb27f4b9f7c23b256b73c659dfdeb88cfe6,1024,683,
9766,robird_scaleup_v5_2_4_candidate,268301599,3137785,145244,68,Setophaga pinus,pine warbler,482254465,cc-by,"(c) York Niu, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/482254465/large.jpg,7a77b3f018d0097c8e65e4d4e6d30ea63f4c3cb1bd4007c20baf65ea8bd7bb42,1024,682,
9767,robird_scaleup_v5_2_4_candidate,268301599,3137785,145244,68,Setophaga pinus,pine warbler,482254477,cc-by,"(c) York Niu, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/482254477/large.jpg,90d763e5d86455e7c63e93336697c0abc03e43b894755c000a66e8f071526d61,1024,683,
9768,roq_confirmation_inspected,277202116,42004,145244,68,,pine warbler,497753372,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/497753372/large.jpeg,75587ec61096cabad655f4046b5cc09e6a7a67de603c3bb1024073fbb18b8acc,2048,1536,confirmation
9769,roq_confirmation_inspected,277202116,42004,145244,68,,pine warbler,497753483,cc0,no rights reserved,https://inaturalist-open-data.s3.amazonaws.com/photos/497753483/large.jpeg,47aa04b60dd6dbdd354ccbf994e2d24038d9318c5e226edbb03a9dadf4a21b9a,2048,1536,confirmation
9770,robird_scaleup_v5_2_4_candidate,289076879,8391020,145244,68,Setophaga pinus,pine warbler,519908191,cc-by,"(c) Oz Perkins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/519908191/large.jpg,f39c47abc88b0d40aebe74749230b72412330ef03c605979315645ea23a64e0b,768,1024,
9771,robird_scaleup_v5_2_4_candidate,289076879,8391020,145244,68,Setophaga pinus,pine warbler,519908198,cc-by,"(c) Oz Perkins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/519908198/large.jpg,7f7e5fe5c4356b7830da98dfefdd221332f76262d55b20f2b7ec8b32f6a8b142,767,1024,
9772,robird_scaleup_v5_2_4_candidate,289076879,8391020,145244,68,Setophaga pinus,pine warbler,519932718,cc-by,"(c) Oz Perkins, some rights reserved (CC BY)",https://inaturalist-open-data.s3.amazonaws.com/photos/519932718/large.jpg,d5170f783d2023c657149b7f645378e77878443650633bfa0c01b3a33e7a9f45,524,699,
